LCLID,timestamp,year,energy
MAC000002,1/8/2014 3:00:00 AM,2014,0.131
MAC000002,1/8/2014 3:30:00 AM,2014,0.087
MAC000002,1/8/2014 4:00:00 AM,2014,0.114
MAC000002,1/8/2014 4:30:00 AM,2014,0.105
MAC000002,1/8/2014 5:00:00 AM,2014,0.094
MAC000002,1/8/2014 5:30:00 AM,2014,0.123
MAC000002,1/8/2014 6:00:00 AM,2014,0.075
MAC000002,1/8/2014 6:30:00 AM,2014,0.124
MAC000002,1/8/2014 7:00:00 AM,2014,0.083
MAC000002,1/8/2014 7:30:00 AM,2014,0.113
MAC000002,1/8/2014 8:00:00 AM,2014,0.103
MAC000002,1/8/2014 8:30:00 AM,2014,0.091
MAC000002,1/8/2014 9:00:00 AM,2014,0.163
MAC000002,1/8/2014 9:30:00 AM,2014,0.369
MAC000002,1/8/2014 10:00:00 AM,2014,0.154
MAC000002,1/8/2014 10:30:00 AM,2014,0.118
MAC000002,1/8/2014 11:00:00 AM,2014,0.193
MAC000002,1/8/2014 11:30:00 AM,2014,0.129
MAC000002,1/8/2014 12:00:00 PM,2014,0.128
MAC000002,1/8/2014 12:30:00 PM,2014,0.482
MAC000002,1/8/2014 1:00:00 PM,2014,0.22
MAC000002,1/8/2014 1:30:00 PM,2014,0.613
MAC000002,1/8/2014 2:00:00 PM,2014,0.111
MAC000002,1/8/2014 2:30:00 PM,2014,0.148
MAC000002,1/8/2014 3:00:00 PM,2014,0.111
MAC000002,1/8/2014 3:30:00 PM,2014,0.105
MAC000002,1/8/2014 4:00:00 PM,2014,0.151
MAC000002,1/8/2014 4:30:00 PM,2014,0.089
MAC000002,1/8/2014 5:00:00 PM,2014,0.388
MAC000002,1/8/2014 5:30:00 PM,2014,0.402
MAC000002,1/8/2014 6:00:00 PM,2014,0.493
MAC000002,1/8/2014 6:30:00 PM,2014,0.409
MAC000002,1/8/2014 7:00:00 PM,2014,0.297
MAC000002,1/8/2014 7:30:00 PM,2014,0.351
MAC000002,1/8/2014 8:00:00 PM,2014,1.092
MAC000002,1/8/2014 8:30:00 PM,2014,0.42
MAC000002,1/8/2014 9:00:00 PM,2014,0.399
MAC000002,1/8/2014 9:30:00 PM,2014,0.421
MAC000002,1/8/2014 10:00:00 PM,2014,0.423
MAC000002,1/8/2014 10:30:00 PM,2014,0.401
MAC000002,1/8/2014 11:00:00 PM,2014,0.442
MAC000002,1/8/2014 11:30:00 PM,2014,0.38
MAC000002,1/9/2014 12:00:00 AM,2014,0.423
MAC000002,1/9/2014 12:30:00 AM,2014,0.353
MAC000002,1/9/2014 1:00:00 AM,2014,0.422
MAC000002,1/9/2014 1:30:00 AM,2014,0.378
MAC000002,1/9/2014 2:00:00 AM,2014,0.278
MAC000002,1/9/2014 2:30:00 AM,2014,0.132
MAC000002,1/9/2014 3:00:00 AM,2014,0.098
MAC000002,1/9/2014 3:30:00 AM,2014,0.121
MAC000002,1/9/2014 4:00:00 AM,2014,0.081
MAC000002,1/9/2014 4:30:00 AM,2014,0.128
MAC000002,1/9/2014 5:00:00 AM,2014,0.074
MAC000002,1/9/2014 5:30:00 AM,2014,0.126
MAC000002,1/9/2014 6:00:00 AM,2014,0.089
MAC000002,1/9/2014 6:30:00 AM,2014,0.11
MAC000002,1/9/2014 7:00:00 AM,2014,0.103
MAC000002,1/9/2014 7:30:00 AM,2014,0.094
MAC000002,1/9/2014 8:00:00 AM,2014,0.117
MAC000002,1/9/2014 8:30:00 AM,2014,0.079
MAC000002,1/9/2014 9:00:00 AM,2014,0.124
MAC000002,1/9/2014 9:30:00 AM,2014,0.073
MAC000002,1/9/2014 10:00:00 AM,2014,0.12
MAC000002,1/9/2014 10:30:00 AM,2014,0.091
MAC000002,1/9/2014 11:00:00 AM,2014,0.145
MAC000002,1/9/2014 11:30:00 AM,2014,0.127
MAC000002,1/9/2014 12:00:00 PM,2014,0.372
MAC000002,1/9/2014 12:30:00 PM,2014,0.215
MAC000002,1/9/2014 1:00:00 PM,2014,0.473
MAC000002,1/9/2014 1:30:00 PM,2014,0.445
MAC000002,1/9/2014 2:00:00 PM,2014,0.159
MAC000002,1/9/2014 2:30:00 PM,2014,0.083
MAC000002,1/9/2014 3:00:00 PM,2014,0.143
MAC000002,1/9/2014 3:30:00 PM,2014,0.089
MAC000002,1/9/2014 4:00:00 PM,2014,0.118
MAC000002,1/9/2014 4:30:00 PM,2014,0.095
MAC000002,1/9/2014 5:00:00 PM,2014,0.301
MAC000002,1/9/2014 5:30:00 PM,2014,0.288
MAC000002,1/9/2014 6:00:00 PM,2014,0.393
MAC000002,1/9/2014 6:30:00 PM,2014,0.394
MAC000002,1/9/2014 7:00:00 PM,2014,0.443
MAC000002,1/9/2014 7:30:00 PM,2014,0.41
MAC000002,1/9/2014 8:00:00 PM,2014,0.913
MAC000002,1/9/2014 8:30:00 PM,2014,0.469
MAC000002,1/9/2014 9:00:00 PM,2014,0.415
MAC000002,1/9/2014 9:30:00 PM,2014,0.488
MAC000002,1/9/2014 10:00:00 PM,2014,0.411
MAC000002,1/9/2014 10:30:00 PM,2014,1.35
MAC000002,1/9/2014 11:00:00 PM,2014,1.4299999
MAC000002,1/9/2014 11:30:00 PM,2014,0.794
MAC000002,1/10/2014 12:00:00 AM,2014,0.406
MAC000002,1/10/2014 12:30:00 AM,2014,0.38
MAC000002,1/10/2014 1:00:00 AM,2014,0.45
MAC000002,1/10/2014 1:30:00 AM,2014,0.37
MAC000002,1/10/2014 2:00:00 AM,2014,0.422
MAC000002,1/10/2014 2:30:00 AM,2014,0.291
MAC000002,1/10/2014 3:00:00 AM,2014,0.136
MAC000002,1/10/2014 3:30:00 AM,2014,0.103
MAC000002,1/10/2014 4:00:00 AM,2014,0.093
MAC000002,1/10/2014 4:30:00 AM,2014,0.117
MAC000002,1/10/2014 5:00:00 AM,2014,0.077
MAC000002,1/10/2014 5:30:00 AM,2014,0.12
MAC000002,1/10/2014 6:00:00 AM,2014,0.072
MAC000002,1/10/2014 6:30:00 AM,2014,0.12
MAC000002,1/10/2014 7:00:00 AM,2014,0.087
MAC000002,1/10/2014 7:30:00 AM,2014,0.103
MAC000002,1/10/2014 8:00:00 AM,2014,0.101
MAC000002,1/10/2014 8:30:00 AM,2014,0.088
MAC000002,1/10/2014 9:00:00 AM,2014,0.114
MAC000002,1/10/2014 9:30:00 AM,2014,0.121
MAC000002,1/10/2014 10:00:00 AM,2014,0.133
MAC000002,1/10/2014 10:30:00 AM,2014,0.628
MAC000002,1/10/2014 11:00:00 AM,2014,0.792
MAC000002,1/10/2014 11:30:00 AM,2014,0.522
MAC000002,1/10/2014 12:00:00 PM,2014,0.314
MAC000002,1/10/2014 12:30:00 PM,2014,0.341
MAC000002,1/10/2014 1:00:00 PM,2014,0.296
MAC000002,1/10/2014 1:30:00 PM,2014,0.407
MAC000002,1/10/2014 2:00:00 PM,2014,0.327
MAC000002,1/10/2014 2:30:00 PM,2014,0.806
MAC000002,1/10/2014 3:00:00 PM,2014,0.389
MAC000002,1/10/2014 3:30:00 PM,2014,0.209
MAC000002,1/10/2014 4:00:00 PM,2014,0.163
MAC000002,1/10/2014 4:30:00 PM,2014,0.103
MAC000002,1/10/2014 5:00:00 PM,2014,0.213
MAC000002,1/10/2014 5:30:00 PM,2014,0.248
MAC000002,1/10/2014 6:00:00 PM,2014,0.377
MAC000002,1/10/2014 6:30:00 PM,2014,0.393
MAC000002,1/10/2014 7:00:00 PM,2014,0.401
MAC000002,1/10/2014 7:30:00 PM,2014,0.409
MAC000002,1/10/2014 8:00:00 PM,2014,1.1569999
MAC000002,1/10/2014 8:30:00 PM,2014,0.194
MAC000002,1/10/2014 9:00:00 PM,2014,0.345
MAC000002,1/10/2014 9:30:00 PM,2014,0.428
MAC000002,1/10/2014 10:00:00 PM,2014,0.412
MAC000002,1/10/2014 10:30:00 PM,2014,0.381
MAC000002,1/10/2014 11:00:00 PM,2014,0.451
